order_id,order_date,ship_date,ship_mode,product_name
CA-2016-167241,42597,42604,Standard Class,Luxo Professional Magnifying Clamp-On Fluorescent Lamps
CA-2016-167241,42597,42604,Standard Class,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H"
CA-2016-167241,42597,42604,Standard Class,AT&T 841000 Phone
CA-2016-167241,42597,42604,Standard Class,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk"
CA-2015-163237,42223,42225,Second Class,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver"
CA-2015-163237,42223,42225,Second Class,Avery 50
CA-2016-150483,42521,42525,Standard Class,"Executive Impressions 16-1/2"" Circular Wall Clock"
CA-2016-150483,42521,42525,Standard Class,Xerox 1899
CA-2016-150483,42521,42525,Standard Class,Global Highback Leather Tilter in Burgundy
CA-2016-150483,42521,42525,Standard Class,Xerox 212
US-2016-126431,42552,42552,Same Day,Avery 477
US-2016-126431,42552,42552,Same Day,KeyTronic KT400U2 - Keyboard - Black
US-2016-126431,42552,42552,Same Day,Southworth 25% Cotton Antique Laid Paper & Envelopes
CA-2016-139934,42722,42724,First Class,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink
CA-2015-109603,42030,42036,Standard Class,Xerox 1991
CA-2017-160661,43036,43040,Standard Class,Avery 519
CA-2017-102610,43043,43047,Standard Class,Logitech M510 Wireless Mouse
CA-2017-102610,43043,43047,Standard Class,iOttie XL Car Mount
CA-2017-102610,43043,43047,Standard Class,Storex Dura Pro Binders
CA-2017-102610,43043,43047,Standard Class,Avery 481
US-2016-144057,42499,42503,Standard Class,"Hot File 7-Pocket, Floor Stand"
US-2016-144057,42499,42503,Standard Class,Ibico Standard Transparent Covers
US-2016-144057,42499,42503,Standard Class,Euro Pro Shark Stick Mini Vacuum
US-2016-144057,42499,42503,Standard Class,Xerox 1911
US-2016-144057,42499,42503,Standard Class,GBC VeloBind Cover Sets
CA-2014-160276,41731,41737,Standard Class,Luxo Adjustable Task Clamp Lamp
CA-2014-132983,41757,41762,Standard Class,Logitech G600 MMO Gaming Mouse
CA-2016-145709,42647,42651,Standard Class,Samsung HM1900 Bluetooth Headset
CA-2016-145709,42647,42651,Standard Class,Magna Visual Magnetic Picture Hangers
CA-2017-133928,42897,42903,Standard Class,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red"
CA-2016-168032,42399,42403,Standard Class,Nokia Lumia 1020
CA-2016-168032,42399,42403,Standard Class,Avery Durable Binders
CA-2016-168032,42399,42403,Standard Class,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables
CA-2015-143616,42274,42276,Second Class,Newell 334
US-2015-168704,42107,42111,Standard Class,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base"
US-2015-168704,42107,42111,Standard Class,"Iceberg OfficeWorks 42"" Round Tables"
US-2015-168704,42107,42111,Standard Class,Apple iPhone 5C
CA-2017-143252,43087,43093,Standard Class,Tensor Track Tree Floor Lamp
CA-2017-143252,43087,43093,Standard Class,"Maxell 74 Minute CDR, 10/Pack"
CA-2016-102134,42443,42448,Standard Class,Westinghouse Clip-On Gooseneck Lamps
CA-2017-130036,42974,42974,Same Day,Xerox 1981
CA-2017-130036,42974,42974,Same Day,Logitech Wireless Headset h800
CA-2015-134117,42355,42357,Second Class,Sanford 52201 APSCO Electric Pencil Sharpener
CA-2015-134117,42355,42357,Second Class,Panasonic KX TS3282W Corded phone
CA-2015-134117,42355,42357,Second Class,"Sanford Colorific Eraseable Coloring Pencils, 12 Count"
CA-2015-134117,42355,42357,Second Class,Avery Arch Ring Binders
CA-2014-130918,41873,41875,Second Class,Acme Serrated Blade Letter Opener
CA-2016-159023,42677,42679,First Class,Avery Reinforcements for Hole-Punch Pages
CA-2016-159023,42677,42679,First Class,Okidata B401 Printer
CA-2017-111717,43018,43024,Standard Class,Hon Comfortask Task/Swivel Chairs
CA-2014-154592,41980,41981,First Class,Green Bar Computer Printout Paper
CA-2014-128622,41958,41960,Second Class,Acme Value Line Scissors
CA-2017-148355,43093,43097,Standard Class,Xerox 214
CA-2017-148355,43093,43097,Standard Class,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack"
CA-2014-132913,41997,41999,First Class,Belkin 7-Outlet SurgeMaster Home Series
CA-2017-150910,43091,43097,Standard Class,"Bevis Round Bullnose 29"" High Table Top"
CA-2017-150910,43091,43097,Standard Class,Logitech ClearChat Comfort/USB Headset H390
CA-2017-150910,43091,43097,Standard Class,Crate-A-Files
CA-2017-150910,43091,43097,Standard Class,Newell 325
CA-2017-150910,43091,43097,Standard Class,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room"
CA-2014-156790,41859,41861,Second Class,O'Sullivan 2-Shelf Heavy-Duty Bookcases
CA-2014-126480,41902,41906,Standard Class,Xerox 1900
CA-2017-105620,43094,43097,First Class,"Eldon 400 Class Desk Accessories, Black Carbon"
CA-2017-105620,43094,43097,First Class,Lexmark 20R1285 X6650 Wireless All-in-One Printer
CA-2017-150266,43064,43069,Standard Class,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with
CA-2017-150266,43064,43069,Standard Class,Fellowes Command Center 5-outlet power strip
CA-2017-150266,43064,43069,Standard Class,Hon Deluxe Fabric Upholstered Stacking Chairs
CA-2017-150266,43064,43069,Standard Class,Avery Hi-Liter Smear-Safe Highlighters
CA-2016-157280,42679,42681,First Class,"3M Polarizing Task Lamp with Clamp Arm, Light Gray"
CA-2016-157280,42679,42681,First Class,Microsoft Natural Ergonomic Keyboard 4000
CA-2016-157280,42679,42681,First Class,"Tenex Chairmat w/ Average Lip, 45"" x 53"""
CA-2017-106691,43045,43051,Standard Class,Zipper Ring Binder Pockets
CA-2016-134180,42677,42681,Standard Class,NETGEAR N750 Dual Band Wi-Fi Gigabit Router
CA-2016-134180,42677,42681,Standard Class,Bevis Steel Folding Chairs
CA-2014-166730,42003,42005,First Class,Tennsco Industrial Shelving
CA-2017-157469,43071,43076,Standard Class,Rogers Handheld Barrel Pencil Sharpener
CA-2017-157469,43071,43076,Standard Class,AT&T CL2909
CA-2017-122308,42818,42822,Standard Class,"Global Airflow Leather Mesh Back Chair, Black"
US-2014-149034,41962,41964,First Class,Logitech G105 Gaming Keyboard
CA-2017-159226,42850,42852,Second Class,"Bush Westfield Collection Bookcases, Medium Cherry Finish"
CA-2017-156622,43062,43065,First Class,Xerox 22
CA-2017-156622,43062,43065,First Class,Xerox 1942
CA-2017-156622,43062,43065,First Class,"Lesro Round Back Collection Coffee Table, End Table"
CA-2017-156622,43062,43065,First Class,Aluminum Screw Posts
CA-2014-119529,41946,41948,Second Class,Avery Durable Binders
CA-2015-150413,42296,42301,Second Class,Avery Printable Repositionable Plastic Tabs
CA-2014-108182,41676,41680,Second Class,"Avery Flip-Chart Easel Binder, Black"
CA-2016-110898,42435,42441,Standard Class,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags"
CA-2016-110898,42435,42441,Standard Class,Peel & Stick Add-On Corner Pockets
CA-2016-110898,42435,42441,Standard Class,Eldon Cleatmat Plus Chair Mats for High Pile Carpets
CA-2016-110898,42435,42441,Standard Class,Bevis Rectangular Conference Tables
CA-2015-123092,42341,42345,Standard Class,"Seth Thomas 16"" Steel Case Clock"
CA-2015-123092,42341,42345,Standard Class,GBC DocuBind P50 Personal Binding Machine
CA-2015-123092,42341,42345,Standard Class,Panasonic KX-TG6844B Expandable Digital Cordless Telephone
CA-2015-123092,42341,42345,Standard Class,Newell 312
US-2015-128587,42362,42368,Standard Class,"Eldon Regeneration Recycled Desk Accessories, Black"
US-2015-128587,42362,42368,Standard Class,Canon PC1060 Personal Laser Copier
US-2017-139577,43009,43014,Standard Class,Sony 32GB Class 10 Micro SDHC R40 Memory Card
CA-2017-159100,43024,43029,Standard Class,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive
CA-2017-159100,43024,43029,Standard Class,Balt Solid Wood Round Tables
CA-2014-109043,41866,41868,First Class,Xerox 1955
CA-2014-109043,41866,41868,First Class,Fellowes Superior 10 Outlet Split Surge Protector
US-2017-116491,43050,43052,First Class,OtterBox Commuter Series Case - iPhone 5 & 5s
CA-2017-122763,42814,42814,Same Day,Easy-staple paper
CA-2017-122763,42814,42814,Same Day,Xerox 1916
CA-2017-137785,42868,42872,Standard Class,Office Star - Mesh Screen back chair with Vinyl seat
CA-2014-133389,41812,41812,Same Day,SpineVue Locking Slant-D Ring Binders by Cardinal
CA-2014-103807,41975,41982,Standard Class,Kingston Digital DataTraveler 8GB USB 2.0
CA-2014-103807,41975,41982,Standard Class,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set"
CA-2015-102855,42099,42100,Same Day,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card
CA-2015-102855,42099,42100,Same Day,Dixon Ticonderoga Pencils
CA-2017-107825,43057,43057,Same Day,"Decoflex Hanging Personal Folder File, Blue"
CA-2017-107825,43057,43057,Same Day,"Companion Letter/Legal File, Black"
CA-2017-107825,43057,43057,Same Day,Avery 487
CA-2017-107825,43057,43057,Same Day,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs"
CA-2017-106047,42928,42934,Standard Class,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book"
CA-2017-127803,42874,42878,Standard Class,Wilson Jones Four-Pocket Poly Binders
CA-2015-137071,42358,42359,First Class,Hypercom P1300 Pinpad
CA-2016-121447,42421,42422,First Class,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts"
CA-2017-143084,42812,42816,Standard Class,Prang Drawing Pencil Set
CA-2017-143084,42812,42816,Standard Class,Peel & Seel Envelopes
CA-2016-131639,42721,42727,Standard Class,Ibico Plastic and Wire Spiral Binding Combs
CA-2016-131639,42721,42727,Standard Class,"GBC Laser Imprintable Binding System Covers, Desert Sand"
CA-2016-161361,42455,42457,Second Class,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
CA-2016-161361,42455,42457,Second Class,"Wilson Jones Hanging View Binder, White, 1"""
CA-2014-100706,41989,41991,Second Class,Case Logic 2.4GHz Wireless Keyboard
CA-2014-100706,41989,41991,Second Class,Ultra Door Push Plate
CA-2015-129525,42323,42328,Standard Class,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets"
US-2016-141880,42604,42605,First Class,Dana Halogen Swing-Arm Architect Lamp
CA-2015-165799,42184,42187,First Class,Office Star - Mesh Screen back chair with Vinyl seat
CA-2016-102127,42547,42553,Standard Class,AmazonBasics 3-Button USB Wired Mouse
CA-2016-102127,42547,42553,Standard Class,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard"
CA-2016-102127,42547,42553,Standard Class,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7"
US-2016-152415,42630,42635,Standard Class,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene"
US-2016-152415,42630,42635,Standard Class,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock"
CA-2014-138198,41838,41843,Standard Class,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"
CA-2017-128041,42979,42979,Same Day,Honeywell Quietcare HEPA Air Cleaner
CA-2017-128041,42979,42979,Same Day,KI Conference Tables
CA-2017-105823,42908,42912,Standard Class,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"
CA-2014-152268,41884,41889,Standard Class,GBC DocuBind TL300 Electric Binding System
CA-2015-148873,42278,42282,Standard Class,Accohide Poly Flexible Ring Binders
CA-2015-148873,42278,42282,Standard Class,Lenovo 17-Key USB Numeric Keypad
CA-2015-166492,42101,42104,First Class,Xerox 192
CA-2015-166492,42101,42104,First Class,X-Rack File for Hanging Folders
CA-2017-157420,43060,43060,Same Day,Motorola HK250 Universal Bluetooth Headset
CA-2016-117121,42721,42725,Standard Class,GBC Ibimaster 500 Manual ProClick Binding System
CA-2014-138177,41901,41906,Standard Class,Hon 2111 Invitation Series Straight Table
CA-2014-114335,41910,41915,Standard Class,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting
CA-2015-168760,42269,42273,Second Class,Kensington 6 Outlet Guardian Standard Surge Protector
CA-2016-168830,42681,42687,Standard Class,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router
CA-2017-137463,43085,43089,Second Class,Accohide Poly Flexible Ring Binders
CA-2017-137463,43085,43089,Second Class,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB
CA-2017-137463,43085,43089,Second Class,Microsoft Natural Ergonomic Keyboard 4000
CA-2017-137463,43085,43089,Second Class,Bulldog Table or Wall-Mount Pencil Sharpener
CA-2017-137463,43085,43089,Second Class,Avery 475
CA-2014-124513,41903,41907,Standard Class,Boston 16801 Nautilus Battery Pencil Sharpener
CA-2015-165554,42142,42146,Standard Class,"Wirebound Message Book, 4 per Page"
CA-2014-141838,41724,41729,Second Class,Newell 308
CA-2014-141838,41724,41729,Second Class,Wilson Jones Leather-Like Binders with DublLock Round Rings
CA-2014-141838,41724,41729,Second Class,Griffin GC17055 Auxiliary Audio Cable
CA-2017-117009,43000,43006,Standard Class,Fiskars Softgrip Scissors
CA-2015-128993,42259,42264,Second Class,Memorex Froggy Flash Drive 4 GB
CA-2015-160227,42310,42312,First Class,Hon Olson Stacker Chairs
CA-2015-149097,42297,42301,Standard Class,Nu-Dell Oak Frame
CA-2015-149097,42297,42301,Standard Class,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine"
CA-2016-132304,42535,42539,Standard Class,Hon Non-Folding Utility Tables
CA-2015-136420,42328,42329,First Class,"Performers Binder/Pad Holder, Black"
CA-2015-136420,42328,42329,First Class,Avery 485
CA-2016-101623,42428,42435,Standard Class,Staples
US-2014-151015,41926,41932,Standard Class,Xerox 1951
US-2014-151015,41926,41932,Standard Class,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue"
US-2014-151015,41926,41932,Standard Class,Xerox 1903
CA-2017-152968,42881,42885,Standard Class,"Verbatim Slim CD and DVD Storage Cases, 50/Pack"
CA-2016-150077,42404,42410,Standard Class,AT&T 17929 Lendline Telephone
CA-2016-106278,42615,42618,Second Class,"Global Leather Task Chair, Black"
CA-2016-106278,42615,42618,Second Class,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box"
CA-2017-147550,43073,43074,First Class,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings
CA-2015-136105,42167,42171,Standard Class,Recycled Eldon Regeneration Jumbo File
CA-2016-142524,42617,42621,Standard Class,Staple envelope
CA-2016-142524,42617,42621,Standard Class,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive
CA-2014-136336,41750,41755,Standard Class,"SAFCO Commercial Wire Shelving, Black"
US-2015-136259,42313,42316,First Class,Insertable Tab Post Binder Dividers
US-2015-136259,42313,42316,First Class,Acme Titanium Bonded Scissors
US-2014-124625,41946,41950,Standard Class,Belkin F8E887 USB Wired Ergonomic Keyboard
CA-2016-108105,42416,42423,Standard Class,Eldon Cleatmat Plus Chair Mats for High Pile Carpets
CA-2016-108105,42416,42423,Standard Class,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders
CA-2017-166898,42989,42991,Second Class,OtterBox Defender Series Case - Samsung Galaxy S4
CA-2017-166898,42989,42991,Second Class,Xerox 192
CA-2017-169005,43041,43045,Standard Class,Newell 318
CA-2015-104038,42041,42043,First Class,Tennsco Industrial Shelving
CA-2015-104038,42041,42043,First Class,Xerox 1920
CA-2016-126102,42623,42625,Second Class,Ibico EB-19 Dual Function Manual Binding System
CA-2016-143406,42639,42643,Standard Class,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup
CA-2016-143406,42639,42643,Standard Class,High-Back Leather Manager's Chair
CA-2015-150308,42353,42358,Standard Class,Cisco Small Business SPA 502G VoIP phone
CA-2016-131093,42630,42633,Second Class,Safco Industrial Shelving
US-2017-148831,43021,43023,First Class,"Trav-L-File Heavy-Duty Shuttle II, Black"
CA-2015-162950,42183,42188,Second Class,Xerox 1999
CA-2015-162950,42183,42188,Second Class,"Sauder Forest Hills Library with Doors, Woodland Oak Finish"
US-2015-132836,42156,42160,Standard Class,Polycom CX300 Desktop Phone USB VoIP phone
US-2015-132836,42156,42160,Standard Class,Catalog Binders with Expanding Posts
US-2015-132836,42156,42160,Standard Class,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4"
US-2015-132836,42156,42160,Standard Class,Avery 491
US-2014-158365,41741,41746,Standard Class,Xerox 213
CA-2017-152933,43020,43024,Standard Class,Clarity 53712
CA-2017-152933,43020,43024,Standard Class,Xerox 1993
CA-2017-152933,43020,43024,Standard Class,Plantronics CS510 - Over-the-Head monaural Wireless Headset System
CA-2015-163181,42315,42320,Standard Class,Lumber Crayons
CA-2015-163181,42315,42320,Standard Class,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black"
CA-2015-163181,42315,42320,Standard Class,Tenex Chairmats For Use with Hard Floors
CA-2015-163181,42315,42320,Standard Class,Avery Recycled Flexi-View Covers for Binding Systems
CA-2015-163181,42315,42320,Standard Class,Fellowes Recycled Storage Drawers
CA-2015-163181,42315,42320,Standard Class,Canon PC170 Desktop Personal Copier
CA-2015-132941,42149,42152,First Class,Fiskars Spring-Action Scissors
CA-2015-132941,42149,42152,First Class,Xerox 1978
CA-2015-132941,42149,42152,First Class,Logitech G35 7.1-Channel Surround Sound Headset
CA-2014-132010,41925,41927,First Class,Pastel Pink Envelopes
CA-2014-132010,41925,41927,First Class,SanDisk Cruzer 16 GB USB Flash Drive
CA-2014-132010,41925,41927,First Class,Space Solutions Industrial Galvanized Steel Shelving.
CA-2014-132010,41925,41927,First Class,Wilson Jones Standard D-Ring Binders
CA-2016-135461,42407,42410,Second Class,Motorola L703CM
CA-2017-153045,42754,42759,Second Class,Wilson Electronics DB Pro Signal Booster
CA-2017-153045,42754,42759,Second Class,12-1/2 Diameter Round Wall Clock
CA-2017-153045,42754,42759,Second Class,Global Comet Stacking Arm Chair
CA-2017-153045,42754,42759,Second Class,Strathmore Photo Mount Cards
US-2016-155971,42527,42533,Standard Class,Avery 488
US-2016-155971,42527,42533,Standard Class,Xerox Blank Computer Paper
CA-2017-122007,42812,42814,Second Class,Fellowes Basic Home/Office Series Surge Protectors
CA-2017-162250,43063,43063,Same Day,"Southworth 100% Résumé Paper, 24lb."
US-2016-158288,42700,42702,Second Class,Binding Machine Supplies
CA-2016-128916,42600,42602,Second Class,Staple-based wall hangings
CA-2016-128916,42600,42602,Second Class,OIC Stacking Trays
CA-2015-157028,42336,42341,Standard Class,BIC Brite Liner Highlighters
CA-2017-112473,42880,42887,Standard Class,"Iris 3-Drawer Stacking Bin, Black"
US-2017-147655,42982,42983,First Class,"Avery Trapezoid Extra Heavy Duty 4"" Binders"
CA-2016-130911,42453,42455,Second Class,O'Sullivan Living Dimensions 3-Shelf Bookcases
CA-2016-130911,42453,42455,Second Class,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black"
CA-2017-100055,42883,42887,Standard Class,DAX Wood Document Frame
CA-2017-100055,42883,42887,Standard Class,Fellowes 8 Outlet Superior Workstation Surge Protector
CA-2015-157805,42247,42251,Standard Class,Toshiba IPT2010-SD IP Telephone
CA-2016-124254,42472,42477,Standard Class,Fellowes Bankers Box Recycled Super Stor/Drawer
CA-2016-124254,42472,42477,Standard Class,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System
CA-2016-124254,42472,42477,Standard Class,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad"
CA-2014-123400,41672,41679,Standard Class,Surelock Post Binders
CA-2014-123400,41672,41679,Standard Class,AT&T 17929 Lendline Telephone
CA-2014-106971,41884,41890,Standard Class,Logitech Gaming G510s - Keyboard
CA-2017-123029,43008,43010,Second Class,Razer Kraken PRO Over Ear PC and Music Headset
CA-2016-139409,42618,42620,First Class,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite"
US-2017-166688,42875,42881,Standard Class,Wilson Jones Impact Binders
US-2017-166688,42875,42881,Standard Class,Motorola L703CM
US-2017-166688,42875,42881,Standard Class,Fellowes Basic Home/Office Series Surge Protectors
CA-2015-126970,42267,42271,Standard Class,Acco Translucent Poly Ring Binders
US-2016-165505,42392,42396,Standard Class,Logitech Wireless Marathon Mouse M705
US-2016-165505,42392,42396,Standard Class,4009 Highlighters
US-2016-165505,42392,42396,Standard Class,Iceberg Mobile Mega Data/Printer Cart 
US-2014-157070,41791,41796,Standard Class,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges
US-2014-157070,41791,41796,Standard Class,Acco 6 Outlet Guardian Premium Surge Suppressor
US-2015-106873,42271,42276,Second Class,Dixon Ticonderoga Core-Lock Colored Pencils
US-2015-106873,42271,42276,Second Class,HP Standard 104 key PS/2 Keyboard
US-2015-106873,42271,42276,Second Class,Newell 317
CA-2016-132990,42583,42585,Second Class,Eldon 500 Class Desk Accessories
CA-2014-102645,41662,41667,Standard Class,Xerox 195
CA-2014-134215,41855,41859,Standard Class,Eureka The Boss Cordless Rechargeable Stick Vac
CA-2014-134215,41855,41859,Standard Class,Southworth 25% Cotton Premium Laser Paper and Envelopes
CA-2014-134215,41855,41859,Standard Class,Maxell 4.7GB DVD-R
CA-2016-118934,42591,42596,Standard Class,Tuff Stuff Recycled Round Ring Binders
CA-2016-118934,42591,42596,Standard Class,Avery Durable Slant Ring Binders
CA-2016-160108,42712,42716,Standard Class,"Bush Westfield Collection Bookcases, Dark Cherry Finish"
CA-2016-160108,42712,42716,Standard Class,Hon GuestStacker Chair
CA-2015-164007,42163,42167,Standard Class,Maxell 4.7GB DVD+R 5/Pack
CA-2015-164007,42163,42167,Standard Class,Hoover Shoulder Vac Commercial Portable Vacuum
CA-2016-100300,42545,42547,Second Class,Okidata MB760 Printer
CA-2016-100300,42545,42547,Second Class,Xerox 189
CA-2016-100300,42545,42547,Second Class,APC 7 Outlet Network SurgeArrest Surge Protector
CA-2016-140571,42444,42448,Standard Class,Xerox 1964
CA-2016-140571,42444,42448,Standard Class,Xerox 1964
US-2016-155768,42705,42705,Same Day,Tenex Chairmats For Use With Carpeted Floors
US-2016-155768,42705,42705,Same Day,Xerox 1886
US-2016-155768,42705,42705,Same Day,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish"
US-2016-155768,42705,42705,Same Day,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes"
CA-2017-119424,42898,42900,Second Class,OtterBox Defender Series Case - Samsung Galaxy S4
CA-2017-119424,42898,42900,Second Class,Xerox 203
CA-2016-118178,42448,42453,Standard Class,Ibico Recycled Grain-Textured Covers
CA-2016-166618,42688,42692,Standard Class,"SmartStand Mobile Device Holder, Assorted Colors"
CA-2016-166618,42688,42692,Standard Class,Boston Home & Office Model 2000 Electric Pencil Sharpeners
CA-2017-156776,42954,42958,Standard Class,Polycom VoiceStation 500 Conference phone
CA-2017-156776,42954,42958,Standard Class,Cardinal Holdit Business Card Pockets
CA-2017-156776,42954,42958,Standard Class,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors"
CA-2017-156776,42954,42958,Standard Class,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive
CA-2017-156776,42954,42958,Standard Class,Xerox 1881
CA-2017-156776,42954,42958,Standard Class,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
CA-2017-156776,42954,42958,Standard Class,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs
CA-2017-156776,42954,42958,Standard Class,3.6 Cubic Foot Counter Height Office Refrigerator
US-2015-130512,42237,42241,Standard Class,Staple remover
US-2015-130512,42237,42241,Standard Class,Sabrent 4-Port USB 2.0 Hub
US-2015-130512,42237,42241,Standard Class,"SAFCO Commercial Wire Shelving, Black"
US-2015-130512,42237,42241,Standard Class,GBC DocuBind P100 Manual Binding Machine
US-2015-130512,42237,42241,Standard Class,Xerox 1979
CA-2015-141810,42310,42315,Standard Class,GBC Premium Transparent Covers with Diagonal Lined Pattern
CA-2015-141810,42310,42315,Standard Class,Aastra 6757i CT Wireless VoIP phone
CA-2014-146843,41973,41979,Standard Class,Acme Office Executive Series Stainless Steel Trimmers
CA-2014-146843,41973,41979,Standard Class,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack"
CA-2014-103310,41769,41774,Standard Class,Southworth 25% Cotton Premium Laser Paper and Envelopes
CA-2014-103310,41769,41774,Standard Class,Wilson Electronics DB Pro Signal Booster
CA-2014-103310,41769,41774,Standard Class,Acme Design Stainless Steel Bent Scissors
CA-2014-103310,41769,41774,Standard Class,Hon Pagoda Stacking Chairs
CA-2016-152688,42660,42663,First Class,O'Sullivan Living Dimensions 2-Shelf Bookcases
CA-2016-152688,42660,42663,First Class,GBC ProClick 150 Presentation Binding System
CA-2016-153836,42673,42677,Standard Class,GBC Personal VeloBind Strips
CA-2016-153836,42673,42677,Standard Class,Boston KS Multi-Size Manual Pencil Sharpener
CA-2016-104689,42705,42709,Standard Class,"Sanford Colorific Colored Pencils, 12/Box"
CA-2016-146423,42481,42481,Same Day,Colorific Watercolor Pencils
CA-2016-146423,42481,42481,Same Day,Xerox 209
CA-2017-140781,42950,42954,Standard Class,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse
CA-2017-141747,42950,42955,Second Class,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite"
CA-2017-142776,43080,43083,Second Class,Pastel Pink Envelopes
CA-2017-142776,43080,43083,Second Class,Wilson Jones Easy Flow II Sheet Lifters
CA-2015-167479,42077,42082,Standard Class,Xerox 223
CA-2014-144071,41981,41988,Standard Class,Luxo Economy Swing Arm Lamp
CA-2014-144071,41981,41988,Standard Class,DAX Natural Wood-Tone Poster Frame
US-2017-120908,43008,43010,First Class,Self-Adhesive Address Labels for Typewriters with Dispenser Box
CA-2016-152646,42695,42700,Standard Class,Xerox 222
CA-2017-103765,43063,43069,Standard Class,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter"
US-2017-118157,43053,43056,First Class,Security-Tint Envelopes
US-2015-164238,42232,42236,Standard Class,Iris Project Case
US-2015-164238,42232,42236,Standard Class,O'Sullivan Plantations 2-Door Library in Landvery Oak
CA-2017-103212,43021,43022,First Class,Avery 52
CA-2017-103212,43021,43022,First Class,Bretford Rectangular Conference Table Tops
CA-2017-103212,43021,43022,First Class,Xerox 231
CA-2017-121160,43043,43043,Same Day,GBC Standard Plastic Binding Systems' Combs
CA-2017-121160,43043,43043,Same Day,Self-Adhesive Ring Binder Labels
CA-2017-121160,43043,43043,Same Day,Wilson Jones Impact Binders
CA-2017-121160,43043,43043,Same Day,Rogers Deluxe File Chest
CA-2017-140515,42813,42818,Standard Class,Belkin 5 Outlet SurgeMaster Power Centers
CA-2014-153619,41946,41946,Same Day,Prang Dustless Chalk Sticks
CA-2017-133718,42939,42942,First Class,"Cardinal HOLDit! Binder Insert Strips,Extra Strips"
CA-2017-133718,42939,42942,First Class,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)
CA-2014-148383,42000,42004,Standard Class,GBC DocuBind 300 Electric Binding Machine
CA-2016-126732,42615,42619,Standard Class,Ultra Door Pull Handle
