product_id,sales,quantity,discount,profit
FUR-FU-10001424,"17,46",2,0,"5,9364"
TEC-MA-10002930,"369,16",11,"0,2","32,3015"
OFF-AR-10003759,"2,912",2,"0,2","0,91"
OFF-PA-10001837,"20,736",4,"0,2","7,2576"
OFF-PA-10001667,"9,568",2,"0,2","2,99"
OFF-PA-10000246,"30,18",3,0,"13,8828"
OFF-BI-10001078,"51,648",12,"0,2","18,7224"
OFF-BI-10000138,"11,232",3,"0,2","3,9312"
OFF-LA-10002034,"14,73",3,0,"7,2177"
OFF-AR-10000127,"16,4",5,0,"4,756"
OFF-PA-10003172,"25,92",4,0,"12,4416"
OFF-AR-10001246,"8,82",3,0,"2,5578"
OFF-BI-10002026,"62,496",2,"0,2","21,8736"
TEC-AC-10000844,"339,96",4,0,"122,3856"
OFF-BI-10001575,"49,568",2,"0,2","17,3488"
OFF-BI-10004632,"274,491",3,"0,7","-228,7425"
TEC-PH-10000193,"137,94",3,0,"35,8644"
TEC-AC-10003441,"40,68",3,"0,2","-7,119"
TEC-PH-10004093,"110,376",3,"0,2","12,4173"
OFF-AP-10002998,"151,62",7,0,"50,0346"
FUR-FU-10000073,"30,8",4,0,"10,164"
OFF-PA-10001125,"123,92",5,"0,2","38,725"
TEC-AC-10003033,"1319,8",5,"0,2","214,4675"
OFF-BI-10002498,"89,712",6,"0,2","30,2778"
OFF-PA-10004569,"22,83",3,0,"10,7301"
OFF-BI-10002353,"30,88",2,0,"15,44"
OFF-AP-10001564,"465,16",2,0,"120,9416"
OFF-PA-10003673,"27,12",4,0,"12,4752"
FUR-FU-10003347,"113,6",8,0,"44,304"
OFF-PA-10001934,"12,96",2,0,"6,3504"
OFF-BI-10000632,"69,456",2,"0,2","22,5732"
OFF-AR-10003190,"8,64",3,0,"2,4192"
TEC-MA-10000904,"341,991",3,"0,7","-319,1916"
FUR-FU-10000771,"43,96",7,0,"18,4632"
OFF-EN-10001990,"39,76",7,0,"18,6872"
FUR-FU-10002445,"66,36",7,0,"26,544"
OFF-BI-10003638,"92,88",6,"0,2","30,186"
FUR-FU-10004864,"24,14",2,0,"7,9662"
FUR-CH-10002024,"4416,174",9,"0,3","-630,882"
OFF-AR-10002445,"49,56",7,0,"18,8328"
OFF-ST-10001370,"354,9",5,0,"17,745"
OFF-LA-10000305,"15,12",3,"0,2","4,914"
FUR-BO-10001972,"302,45",5,"0,5","-199,617"
OFF-ST-10002486,"44,672",8,"0,2","-10,0512"
TEC-AC-10001874,"119,98",2,0,"35,994"
TEC-AC-10003870,"989,97",3,0,"395,988"
OFF-LA-10002473,"9,216",4,"0,2","3,3408"
OFF-PA-10003790,"68,52",3,0,"31,5192"
OFF-AP-10002684,"364,74",3,0,"109,422"
FUR-FU-10001037,"47,4",5,0,"21,33"
OFF-ST-10000876,"49,76",4,0,"13,9328"
OFF-AR-10003732,"5,56",2,0,"1,4456"
OFF-PA-10000994,"629,1",6,0,"301,968"
OFF-AR-10000940,"14,7",5,0,"3,969"
OFF-PA-10004888,"45,36",7,0,"21,7728"
TEC-PH-10000441,"125,99",1,0,"35,2772"
OFF-AR-10001231,"14,7",7,0,"4,116"
TEC-PH-10003988,"32,7",5,"0,4","-6,54"
OFF-EN-10003068,"31,68",4,"0,2","11,088"
OFF-AR-10004260,"181,86",7,0,"50,9208"
FUR-CH-10001973,"155,372",2,"0,3","-35,5136"
OFF-BI-10002824,"13,428",3,"0,7","-11,19"
OFF-ST-10004950,"67,136",4,"0,2","-0,8392"
OFF-PA-10004039,"89,568",2,"0,2","32,4684"
FUR-FU-10003374,"315,776",8,"0,2","31,5776"
FUR-BO-10001918,"273,666",2,"0,15","-12,8784"
OFF-AP-10002287,"17,48",4,0,"4,5448"
OFF-SU-10004498,"20,608",2,"0,2","-4,3792"
OFF-BI-10002557,"4,095",3,"0,7","-2,73"
TEC-PH-10004908,"339,96",5,"0,2","42,495"
FUR-FU-10000794,"63,98",7,0,"21,7532"
TEC-AC-10004171,"799,92",10,"0,2","239,976"
TEC-PH-10002070,"35,984",2,"0,2","4,498"
TEC-AC-10003095,"389,97",3,0,"132,5898"
TEC-AC-10003832,"185,528",7,"0,2","48,7011"
OFF-BI-10003527,"2541,98",2,0,"1270,99"
TEC-MA-10001148,"599,985",5,"0,7","-479,988"
OFF-BI-10002432,"3,036",3,"0,8","-5,0094"
OFF-AR-10001374,"25,92",5,"0,2","3,888"
FUR-FU-10000723,"66,112",2,"0,2","-9,0904"
TEC-AC-10003614,"46,36",4,0,"15,2988"
TEC-AC-10004877,"6,9",1,0,"0,552"
FUR-FU-10004270,"57,69",3,0,"23,6529"
TEC-MA-10002210,"559,71",3,"0,4","-121,2705"
OFF-ST-10000675,"305,01",9,0,"76,2525"
OFF-BI-10004781,"50,784",2,"0,2","17,7744"
OFF-LA-10004689,"26,01",9,0,"12,2247"
TEC-MA-10001856,649,2,"0,5","-272,58"
FUR-FU-10000719,"59,99",7,0,"21,5964"
FUR-FU-10003849,"20,24",1,0,"7,8936"
OFF-AR-10001725,"37,84",2,"0,2","2,838"
OFF-FA-10000840,"5,472",6,"0,2","1,8468"
OFF-ST-10000943,"77,24",5,"0,2","7,724"
FUR-TA-10002533,"292,1",4,"0,5","-175,26"
FUR-FU-10001546,"8,544",2,"0,6","-7,476"
FUR-BO-10003546,"424,116",6,"0,3","-30,294"
OFF-BI-10004728,"2,892",3,"0,8","-4,9164"
OFF-ST-10000025,"381,72",5,"0,2","-66,801"
FUR-CH-10003817,"97,184",2,"0,2","6,074"
OFF-PA-10000289,"10,368",2,"0,2","3,6288"
FUR-TA-10001889,"890,841",3,"0,3","-152,7156"
TEC-AC-10002305,72,4,0,"12,96"
FUR-CH-10004875,"113,888",2,"0,2","9,9652"
OFF-EN-10001434,"158,13",3,0,"77,4837"
OFF-FA-10004395,"14,13",3,0,"0,7065"
OFF-BI-10004632,"64,75",5,0,"29,1375"
OFF-BI-10000145,"1,872",2,"0,7","-1,3104"
OFF-BI-10002498,"11,214",2,"0,7","-8,5974"
OFF-AR-10001761,"37,376",8,"0,2","7,4752"
TEC-PH-10001817,"286,4",1,"0,2","25,06"
OFF-AR-10004456,"43,92",3,0,"12,7368"
FUR-TA-10001539,"142,182",1,"0,4","-37,9152"
OFF-PA-10003205,"19,608",3,"0,2","6,6177"
OFF-BI-10002813,"4,158",7,"0,7","-3,465"
TEC-PH-10002310,"979,95",5,0,"264,5865"
FUR-FU-10003623,"135,3",5,0,"37,884"
OFF-PA-10003424,"8,904",3,"0,2","3,339"
TEC-AC-10004353,"100,8",2,"0,2","21,42"
FUR-FU-10001934,"41,96",2,0,"10,9096"
OFF-LA-10003766,"9,45",3,0,"4,536"
OFF-AP-10004540,"400,8",5,0,"112,224"
OFF-BI-10001543,"28,792",1,"0,2","10,0772"
FUR-FU-10004597,111,2,0,"14,43"
TEC-MA-10001148,"1279,968",4,"0,2","415,9896"
OFF-ST-10000078,"1856,19",7,0,"334,1142"
FUR-FU-10001037,"22,752",6,"0,6","-8,532"
TEC-PH-10001433,"61,542",1,"0,4","-13,3341"
OFF-BI-10003007,"81,438",7,"0,7","-65,1504"
FUR-FU-10001290,"67,36",2,"0,2","10,104"
FUR-FU-10000087,"54,528",3,"0,2","14,3136"
TEC-AC-10002049,"843,9",2,0,"371,316"
FUR-BO-10002613,"449,568",2,"0,2","56,196"
OFF-ST-10004950,"15,51",1,0,"3,8775"
FUR-CH-10004875,"192,186",3,"0,1","36,3018"
OFF-AR-10003190,"5,76",2,0,"1,6128"
FUR-CH-10000553,"67,88",2,0,"18,3276"
OFF-LA-10002762,"162,89",13,0,"76,5583"
FUR-FU-10000719,"25,71",3,0,"9,2556"
OFF-ST-10000563,"191,88",6,0,"19,188"
FUR-TA-10004289,"721,875",6,"0,45",-420
TEC-PH-10003555,"73,568",4,"0,2","-16,5528"
OFF-AR-10001958,"13,584",1,"0,2","1,3584"
FUR-CH-10000225,"64,784",1,"0,2","-12,147"
OFF-AP-10002534,"176,772",3,"0,8","-459,6072"
OFF-BI-10000301,"38,82",6,0,"19,41"
OFF-BI-10003460,"21,9",5,0,"10,512"
TEC-AC-10001772,"111,79",7,0,"43,5981"
TEC-PH-10003505,"445,44",8,"0,4","-81,664"
OFF-LA-10004484,"16,52",5,"0,2","5,369"
OFF-PA-10001593,"29,9",5,0,"13,455"
OFF-BI-10004139,"116,4",8,0,"52,38"
OFF-AR-10001315,"1,408",1,"0,2","0,1584"
FUR-FU-10001488,"169,568",2,"0,2",0
TEC-PH-10002170,"251,964",6,"0,4","-50,3928"
FUR-TA-10004575,"523,764",3,"0,4","-192,0468"
OFF-PA-10000809,"19,44",3,0,"9,3312"
FUR-CH-10000225,"194,352",3,"0,2","-36,441"
OFF-BI-10003707,"36,624",3,"0,2","13,734"
TEC-PH-10004539,"340,182",3,"0,4","-73,7061"
OFF-FA-10004076,"12,672",8,"0,2","2,6928"
OFF-BI-10003166,"6,888",2,"0,7","-5,0512"
OFF-ST-10002301,"32,544",2,"0,2","-7,7292"
FUR-CH-10002647,"347,802",7,"0,3","-24,843"
OFF-BI-10004654,"15,57",3,"0,7","-11,937"
OFF-LA-10001175,"4,608",2,"0,2","1,6704"
TEC-PH-10001336,"257,98",2,0,"74,8142"
OFF-ST-10000760,"153,78",11,0,"44,5962"
OFF-ST-10002301,"61,02",3,0,"0,6102"
OFF-SU-10004884,"110,11",7,0,"31,9319"
OFF-FA-10003112,"7,89",1,0,"3,5505"
OFF-BI-10000069,"36,024",3,"0,2","11,7078"
OFF-AR-10001958,"54,336",4,"0,2","5,4336"
OFF-ST-10001321,"92,52",6,0,"24,9804"
OFF-AR-10003504,"10,272",3,"0,2","1,1556"
OFF-ST-10000419,"40,74",3,0,"0,4074"
OFF-LA-10004559,"14,4",5,0,"7,056"
TEC-PH-10001644,"149,95",5,0,"41,986"
OFF-SU-10004782,"16,9",2,0,"5,07"
OFF-PA-10002250,"17,61",3,0,"8,4528"
OFF-AP-10001394,378,2,0,"136,08"
OFF-PA-10001838,"17,64",3,0,"8,6436"
OFF-ST-10004340,"373,08",6,0,"100,7316"
FUR-FU-10003664,"1336,44",14,0,"387,5676"
TEC-PH-10004897,"29,97",3,0,"0,2997"
FUR-CH-10000454,"390,368",2,"0,2","48,796"
FUR-FU-10004017,"101,52",5,"0,2","19,035"
OFF-PA-10000241,"74,352",3,"0,2","23,235"
OFF-PA-10003016,"15,7",5,0,"7,065"
OFF-AR-10001615,"59,52",3,0,"15,4752"
OFF-PA-10002713,"34,4",5,0,"15,824"
FUR-TA-10002958,"313,176",2,"0,4","-120,0508"
FUR-CH-10003746,"866,646",3,"0,1","173,3292"
OFF-AP-10003217,"795,408",6,"0,2","59,6556"
OFF-PA-10001526,"35,856",9,"0,2","12,9978"
TEC-AC-10002857,"23,84",4,"0,2","3,278"
FUR-FU-10003039,"43,13",1,0,"14,6642"
OFF-PA-10002615,"30,87",7,0,"14,2002"
OFF-SU-10002573,"70,12",4,0,"21,036"
FUR-BO-10004015,"509,9575",5,"0,15","41,9965"
FUR-FU-10001979,"122,91",3,0,"34,4148"
FUR-CH-10003833,"97,568",2,"0,2","-6,098"
FUR-CH-10004495,"722,352",3,"0,2","81,2646"
OFF-LA-10001613,"11,52",5,"0,2","4,176"
FUR-FU-10003247,"167,84",8,0,"11,7488"
FUR-TA-10004442,"172,11",1,"0,4","-94,6605"
TEC-AC-10001314,"99,98",2,0,"7,9984"
TEC-PH-10001619,"156,792",1,"0,2","17,6391"
TEC-AC-10002323,"35,36",2,"0,2","-3,094"
FUR-FU-10000820,"13,592",1,"0,2","-0,3398"
FUR-CH-10004287,"386,68",2,"0,3","-5,524"
TEC-AC-10000474,"379,96",5,"0,2","47,495"
TEC-PH-10001494,"539,91",3,"0,4","-116,9805"
OFF-PA-10004996,"41,24",5,"0,2","13,9185"
OFF-BI-10004318,"51,897",1,"0,7","-41,5176"
OFF-ST-10002574,"552,56",5,"0,2","-138,14"
OFF-BI-10002353,"23,16",5,"0,7","-15,44"
OFF-ST-10003641,"126,08",2,"0,2","-28,368"
TEC-MA-10001148,"449,1",3,"0,7","-643,71"
OFF-AP-10000026,"195,104",4,"0,2","21,9492"
FUR-FU-10003878,"36,672",3,"0,2","6,4176"
FUR-CH-10001146,"85,246",2,"0,3","-6,089"
FUR-FU-10003919,"32,712",2,"0,6","-26,1696"
OFF-BI-10000605,"11,43",3,0,"5,3721"
OFF-BI-10000309,"30,44",2,0,"14,9156"
OFF-PA-10003349,"12,96",2,0,"6,3504"
OFF-PA-10003063,16,4,0,"7,68"
OFF-AP-10003971,"32,67",3,0,"8,4942"
OFF-FA-10004838,"4,464",3,"0,2","-0,9486"
OFF-BI-10001097,"9,345",5,"0,7","-6,5415"
OFF-BI-10000605,"9,144",3,"0,2","3,0861"
OFF-BI-10003314,"23,136",6,"0,2","8,3868"
OFF-AR-10002067,"99,2",5,0,"25,792"
OFF-BI-10001031,"21,36",5,"0,2","7,209"
FUR-FU-10003832,"46,9",5,0,"13,132"
OFF-BI-10000138,"18,72",5,"0,2","6,552"
FUR-TA-10004607,"236,528",2,"0,2","-2,9566"
OFF-LA-10003148,"18,9",3,0,"8,694"
OFF-PA-10001804,"10,688",2,"0,2","3,7408"
OFF-ST-10000036,"237,096",3,"0,2","20,7459"
OFF-PA-10001166,"5,184",1,"0,2","1,8144"
OFF-PA-10001033,"65,584",2,"0,2","23,7742"
FUR-FU-10004597,"22,2",1,"0,6","-26,085"
OFF-PA-10000418,"419,4",5,"0,2","146,79"
FUR-FU-10004090,"88,92",5,"0,2","14,4495"
OFF-AR-10000390,"9,912",3,"0,2","3,2214"
FUR-CH-10003774,"318,43",5,"0,3","-77,333"
OFF-BI-10002412,"5,8",5,"0,8","-10,15"
TEC-PH-10002415,"1415,76",6,"0,2","88,485"
TEC-PH-10003505,"148,48",2,"0,2","16,704"
OFF-LA-10003663,"9,248",4,"0,2","3,1212"
OFF-ST-10001780,"1036,624",2,"0,2","51,8312"
TEC-PH-10002033,"569,64",2,0,"148,1064"
OFF-BI-10001036,"9,14",1,0,"4,57"
FUR-FU-10001468,"1196,86",7,0,"119,686"
FUR-BO-10001519,"523,26",9,0,"125,5824"
TEC-CO-10001943,"639,968",4,"0,2","215,9892"
OFF-PA-10003127,"52,76",2,0,"24,2696"
TEC-AC-10002076,"538,92",9,0,"80,838"
OFF-AR-10003338,"14,88",2,0,"3,72"
OFF-PA-10004610,"34,24",8,0,"15,408"
OFF-ST-10001272,"261,74",2,0,"65,435"
OFF-AP-10001366,"87,84",8,0,"23,7168"
FUR-FU-10001424,"34,92",4,0,"11,8728"
OFF-PA-10000349,"14,94",3,0,"7,0218"
FUR-FU-10002456,"14,56",2,0,"6,2608"
OFF-BI-10002609,"3,576",4,"0,7","-2,8608"
OFF-ST-10001522,"147,184",2,"0,2","-29,4368"
TEC-CO-10000971,"1499,95",5,0,"449,985"
OFF-AR-10000034,"13,568",4,"0,2","3,2224"
FUR-CH-10004063,"2573,82",9,0,"746,4078"
OFF-BI-10004632,"609,98",2,0,"274,491"
OFF-AR-10001662,"5,48",2,0,"1,4796"
TEC-PH-10004977,"391,98",2,0,"113,6742"
TEC-PH-10004539,"755,96",4,0,"204,1092"
OFF-FA-10001883,"31,12",4,0,"0,3112"
OFF-PA-10000955,"6,54",1,0,"3,0084"
OFF-EN-10002500,"12,78",1,0,"5,751"
OFF-BI-10004654,"18,464",4,"0,2","6,924"
FUR-CH-10003774,"445,802",7,"0,3","-108,2662"
OFF-AR-10004707,"2,48",1,0,"0,868"
OFF-BI-10004040,"25,9",5,0,"12,691"
OFF-PA-10001184,"29,9",5,0,"14,651"
TEC-AC-10004145,"2249,91",9,0,"517,4793"
FUR-TA-10003473,"1053,164",4,"0,3","-105,3164"
OFF-PA-10003172,"12,96",2,0,"6,2208"
FUR-FU-10003799,"106,68",6,0,"33,0708"
TEC-PH-10002583,"119,94",6,0,"5,997"
OFF-PA-10004239,"10,272",3,"0,2","3,21"
FUR-TA-10002855,"512,19",5,"0,3","-65,853"
OFF-AP-10001626,"1,556",2,"0,8","-4,2012"
OFF-BI-10004022,"4,448",2,"0,2","1,4456"
FUR-FU-10003601,"276,69",3,0,"49,8042"
OFF-FA-10000490,"4,96",4,0,"2,3312"
OFF-AR-10004042,"71,92",4,0,"20,8568"
FUR-FU-10002960,"18,84",3,0,"7,9128"
TEC-AC-10000991,"140,97",3,0,"19,7358"
TEC-PH-10004977,"470,376",3,"0,2","52,9173"
OFF-AR-10000817,"6,08",2,0,"2,0672"
TEC-PH-10002447,"164,792",1,"0,2","18,5391"
OFF-EN-10003134,"23,36",2,0,"11,68"
OFF-BI-10000309,"12,176",4,"0,8","-18,8728"
TEC-PH-10001615,"46,384",2,"0,2","5,2182"
OFF-ST-10003208,"362,92",2,0,"105,2468"
OFF-PA-10000605,"9,248",2,"0,2","3,3524"
TEC-PH-10000560,"1889,946",9,"0,4","-377,9892"
OFF-ST-10003455,"62,04",5,"0,2","4,653"
FUR-FU-10002937,"396,92",5,"0,2","148,845"
OFF-ST-10001837,"239,456",7,"0,2","17,9592"
OFF-AR-10004757,"13,12",5,"0,2","2,132"
OFF-BI-10004236,"29,36",2,0,"13,5056"
OFF-AP-10000159,"214,9",5,0,"62,321"
OFF-BI-10003274,"15,92",4,0,"7,4824"
TEC-AC-10001013,"146,45",5,0,"48,3285"
OFF-ST-10004963,"15,14",1,0,"0,6056"
OFF-LA-10004409,"5,76",2,0,"2,6496"
TEC-CO-10001046,"1399,98",2,0,"629,991"
OFF-BI-10002824,"8,952",2,"0,7","-7,46"
OFF-BI-10001757,"8,856",6,"0,7","-6,4944"
FUR-CH-10004477,"85,246",2,"0,3","-1,2178"
OFF-EN-10003072,"21,728",7,"0,2","7,6048"
FUR-CH-10003973,"1487,04",5,"0,2","148,704"
OFF-EN-10001028,"71,88",6,0,"33,0648"
FUR-FU-10003829,"9,24",3,0,"2,9568"
OFF-PA-10002245,"35,88",6,0,"16,146"
OFF-BI-10002215,"17,04",3,"0,2","5,538"
OFF-BI-10003925,"931,176",3,"0,2","314,2719"
FUR-FU-10002298,"266,352",3,"0,2","-13,3176"
FUR-CH-10004853,"483,136",4,"0,2","54,3528"
FUR-CH-10002880,"196,784",2,"0,2","-22,1382"
FUR-BO-10004709,"231,92",5,"0,2","5,798"
OFF-SU-10004231,"29,7",3,0,"8,019"
FUR-FU-10000820,"13,592",2,"0,6","-14,2716"
OFF-PA-10001736,"70,88",2,0,"33,3136"
OFF-ST-10003306,"114,288",1,"0,2","12,8574"
OFF-BI-10003707,"36,624",8,"0,7","-24,416"
FUR-BO-10003546,"242,352",8,"0,7","-363,528"
TEC-PH-10000213,"49,616",2,"0,2","4,9616"
FUR-FU-10001488,"508,704",6,"0,2",0
TEC-PH-10004833,"57,36",6,"0,2","-14,34"
FUR-CH-10002335,"906,68",5,"0,2","68,001"
TEC-PH-10001128,"719,952",6,"0,2","71,9952"
TEC-PH-10004667,"755,944",7,"0,2","66,1451"
OFF-BI-10004817,"11,98",5,"0,8","-19,168"
OFF-BI-10004140,"0,898",1,"0,8","-1,5715"
FUR-FU-10004671,"21,204",3,"0,6","-11,6622"
OFF-EN-10002592,"34,74",3,0,"17,37"
TEC-PH-10004447,"833,94",6,0,"216,8244"
OFF-BI-10003669,"12,96",3,"0,2","4,536"
OFF-PA-10000223,"25,92",4,0,"12,4416"
FUR-BO-10004467,"349,965",7,"0,5","-216,9783"
OFF-AR-10000716,"22,32",5,"0,2","5,301"
OFF-PA-10003641,"158,28",6,0,"72,8088"
OFF-BI-10004519,"497,94",3,0,"224,073"
OFF-AP-10002518,"533,94",3,0,"154,8426"
OFF-PA-10000806,"167,94",3,0,"82,2906"
FUR-FU-10003142,"31,68",6,0,"9,8208"
FUR-CH-10000454,"170,786",1,"0,3",0
FUR-BO-10003894,"198,744",4,"0,3",0
TEC-AC-10001714,"63,824",2,"0,2","13,5626"
FUR-CH-10001190,"435,168",4,"0,2","-59,8356"
FUR-BO-10000468,"48,58",1,0,"7,7728"
TEC-AC-10001998,"47,976",3,"0,2","8,3958"
OFF-PA-10001534,"20,736",4,"0,2","7,2576"
OFF-AR-10003045,"26,46",9,0,"11,907"
OFF-PA-10001363,"49,12",4,0,"23,0864"
OFF-FA-10002280,15,3,0,"7,2"
OFF-ST-10003479,"194,7",5,0,"9,735"
FUR-TA-10004607,"591,32",4,0,"112,3508"
OFF-AR-10001022,"2,84",1,0,"0,8804"
OFF-ST-10004186,"221,96",2,0,"4,4392"
TEC-AC-10000865,236,4,0,"40,12"
TEC-AC-10000023,"41,94",2,0,"15,0984"
TEC-PH-10001750,"52,792",1,"0,2","4,6193"
FUR-CH-10004997,"563,94",3,0,"112,788"
OFF-AP-10000275,"2625,12",8,0,"735,0336"
OFF-AR-10004999,"17,94",3,0,"4,485"
OFF-ST-10003816,"422,856",3,"0,2","15,8571"
FUR-CH-10003968,"127,764",2,"0,1","2,8392"
TEC-PH-10000730,"3499,93",7,0,"909,9818"
OFF-LA-10004409,"14,4",5,0,"6,624"
OFF-PA-10000675,"122,97",3,0,"60,2553"
OFF-AR-10001573,"9,32",4,0,"2,7028"
OFF-BI-10001597,"122,94",3,0,"59,0112"
FUR-FU-10001196,"17,31",3,0,"5,193"
OFF-AR-10004602,"128,744",7,"0,2","12,8744"
FUR-FU-10000260,"58,248",9,"0,2","11,6496"
FUR-CH-10001146,"71,246",2,"0,3","-19,3382"
OFF-AR-10000896,"7,872",3,"0,2","0,5904"
FUR-CH-10000309,"887,271",3,"0,3","-63,3765"
OFF-BI-10001989,"146,86",7,0,"70,4928"
OFF-BI-10001036,"36,56",4,0,"18,28"
TEC-PH-10002103,"225,576",3,"0,2","22,5576"
OFF-AR-10001473,"5,248",2,"0,2","0,4592"
OFF-AR-10000411,"38,256",3,"0,2","4,782"
OFF-PA-10000246,"40,24",5,"0,2","13,078"
TEC-MA-10004086,"29,925",5,"0,7","-21,945"
OFF-PA-10003039,"148,704",6,"0,2","46,47"
TEC-AC-10004633,"55,92",10,"0,2","16,776"
OFF-PA-10000289,"12,96",2,0,"6,2208"
FUR-FU-10003247,"25,176",3,"0,6","-33,3582"
FUR-FU-10002191,"5,584",2,"0,6","-1,6752"
OFF-ST-10001496,"1297,368",9,"0,2","97,3026"
OFF-ST-10000585,"264,32",2,"0,2","19,824"
OFF-PA-10001166,"25,92",4,0,"12,4416"
OFF-AR-10003651,"22,96",7,0,"6,6584"
OFF-PA-10001800,"19,44",3,0,"9,3312"
OFF-PA-10000791,"9,54",2,0,"4,293"
OFF-FA-10000134,"5,81",1,0,"1,8011"
OFF-AR-10001149,"5,76",2,0,"1,728"
FUR-FU-10000010,"14,91",3,0,"4,6221"
OFF-BI-10000201,"6,642",9,"0,7","-4,428"
OFF-PA-10001776,"18,54",2,0,"8,7138"
OFF-BI-10003656,"679,96",5,"0,2","220,987"
FUR-TA-10001539,"189,576",1,"0,2","9,4788"
TEC-PH-10004100,"71,96",5,"0,2","7,196"
TEC-PH-10001580,"539,92",5,"0,2","47,243"
FUR-CH-10002335,"725,344",4,"0,2","54,4008"
OFF-AR-10004707,"7,44",3,0,"2,604"
OFF-AP-10000576,"39,48",1,0,"11,0544"
OFF-AP-10001394,"850,5",5,"0,1","245,7"
FUR-FU-10003724,"75,33",9,0,"19,5858"
OFF-AP-10002867,"325,632",6,"0,2","28,4928"
TEC-AC-10002718,"23,344",2,"0,2","-1,459"
OFF-LA-10003121,"16,52",5,"0,2","5,369"
OFF-EN-10002230,"335,72",5,"0,2","113,3055"
TEC-PH-10001819,"251,944",7,"0,2","88,1804"
FUR-CH-10002304,"127,302",7,"0,3","-9,093"
FUR-CH-10002602,"1207,84",8,0,"314,0384"
OFF-BI-10002414,"12,53",1,0,"5,8891"
OFF-AR-10003696,"34,58",1,0,"10,0282"
FUR-CH-10004495,"300,98",1,0,"87,2842"
FUR-CH-10001270,"258,75",3,0,"77,625"
OFF-AR-10001615,"59,52",3,0,"15,4752"
OFF-EN-10003286,"57,96",7,0,"27,2412"
FUR-BO-10003660,"441,96",2,0,"101,6508"
OFF-PA-10002764,"68,04",6,0,"33,3396"
TEC-MA-10001695,"703,71",6,"0,7","-938,28"
OFF-BI-10002824,"17,904",4,"0,7","-14,92"
OFF-BI-10002571,"11,976",4,"0,7","-9,1816"
TEC-AC-10001553,"67,96",5,"0,2","0,8495"
FUR-CH-10003973,"892,224",3,"0,2","89,2224"
TEC-MA-10002073,"1299,99",2,"0,5","-571,9956"
OFF-BI-10003529,"4,544",2,"0,2","1,6472"
FUR-CH-10000309,"1352,032",4,"0,2","84,502"
FUR-TA-10004154,"1548,99",9,"0,4","-464,697"
OFF-EN-10003286,"19,872",3,"0,2","6,7068"
TEC-AC-10001552,"119,448",3,"0,2","-13,4379"
OFF-ST-10002790,"118,16",2,"0,2","-25,109"
OFF-AR-10003217,"19,56",4,0,"5,4768"
FUR-FU-10002813,"80,96",4,0,"29,1456"
OFF-PA-10003848,"25,92",4,0,"12,4416"
OFF-AP-10000240,"106,96",2,0,"31,0184"
FUR-FU-10004091,"187,76",4,0,"76,9816"
OFF-BI-10001071,"76,776",4,"0,7","-53,7432"
OFF-BI-10003676,"53,9",5,0,"25,872"
FUR-FU-10004864,"76,728",3,"0,6","-53,7096"
OFF-BI-10003708,"10,43",7,"0,8","-18,2525"
OFF-AR-10002067,"99,2",5,0,"25,792"
OFF-AR-10003158,"15,92",5,"0,2","2,786"
FUR-FU-10000193,"129,92",4,0,"10,3936"
OFF-BI-10000977,"30,4",1,0,"13,984"
TEC-CO-10001449,"5399,91",9,0,"2591,9568"
OFF-ST-10000136,"119,1",3,0,"34,539"
OFF-PA-10000743,"40,08",6,0,"19,2384"
OFF-PA-10001019,"59,94",3,0,"28,1718"
TEC-AC-10003095,"259,98",2,0,"88,3932"
FUR-BO-10002916,"170,98",1,0,"32,4862"
FUR-FU-10002506,"38,97",3,0,"4,6764"
OFF-PA-10003823,"154,9",5,0,"69,705"
FUR-TA-10004619,"446,068",4,"0,3",0
OFF-AP-10001271,"152,94",3,0,"41,2938"
TEC-AC-10002331,"23,472",3,"0,2","4,9878"
OFF-PA-10003228,"195,64",4,0,"91,9508"
OFF-PA-10002586,"14,94",3,0,"7,0218"
TEC-AC-10002049,"1687,8",4,0,"742,632"
FUR-BO-10000362,"341,96",2,0,"78,6508"
FUR-CH-10004218,"605,88",6,0,"151,47"
OFF-AP-10003779,"186,732",1,"0,1","41,496"
OFF-BI-10003527,"3812,97",3,0,"1906,485"
OFF-BI-10002897,"26,424",9,"0,2","9,5787"
TEC-PH-10002584,"625,99",1,0,"187,797"
FUR-TA-10001095,"1568,61",9,0,"329,4081"
OFF-BI-10004002,"17,3",1,0,"8,304"
TEC-AC-10004518,160,8,0,"62,4"
OFF-AP-10002191,"179,94",3,0,"50,3832"
FUR-TA-10004575,"872,94",3,0,"157,1292"
OFF-PA-10003177,"12,96",2,0,"6,2208"
OFF-LA-10003923,"88,8",6,0,"44,4"
TEC-PH-10001051,"319,968",4,"0,2","35,9964"
FUR-CH-10004754,"167,888",7,"0,2","14,6902"
OFF-PA-10000357,"163,96",5,"0,2","59,4355"
OFF-BI-10001787,"5,232",4,"0,8","-8,1096"
TEC-CO-10002313,"1199,98",2,0,"467,9922"
OFF-ST-10002790,"73,85",1,0,"2,2155"
OFF-SU-10001664,"25,71",3,0,"6,6846"
OFF-FA-10001332,"17,28",6,0,"8,1216"
FUR-TA-10003473,"526,582",2,"0,3","-52,6582"
OFF-PA-10000605,"11,56",2,0,"5,6644"
TEC-PH-10002170,"209,97",3,0,"58,7916"
FUR-TA-10004147,"447,84",4,0,"98,5248"
TEC-AC-10003911,"479,97",3,0,"163,1898"
OFF-AR-10002578,"8,64",3,0,"2,5056"
